"audit_id","ticker","time_published","title","manual_label","source","url","manual_reason","split","article_uid"
"MAG7-0231","META","2026-04-10 13:38:39+00:00","Meta Bets Big On Superintelligence With Muse Spark Launch— Analyst Sees 'Significant' Monetization Potential","Not Relevant","Sahm","https://www.sahmcapital.com/news/content/meta-bets-big-on-superintelligence-with-muse-spark-launch-analyst-sees-significant-monetization-potential-2026-04-09","Product or operations","development","1d70a0dd70154cbdc1344b21d8d666d9"
"MAG7-0187","META","2026-04-11 02:10:19+00:00","Coreweave CSO Venturo sells $5.5m in class a common stock","Not Relevant","Investing.com","https://www.investing.com/news/insider-trading-news/coreweave-cso-venturo-sells-55m-in-class-a-common-stock-93CH-4608951","No direct company mechanism","held_out_test","8eacf260fd8208395e2d9e0c7e247aca"
"MAG7-0196","META","2026-06-01 07:15:00+00:00","Broadcom Reports Earnings Wednesday. Here's How Much Traders Expect the Stock to Move","Not Relevant","Investopedia","https://www.investopedia.com/broadcom-reports-earnings-wednesday-here-is-how-much-traders-expect-the-stock-to-move-avgo-q2-fy2026-11985316","No direct company mechanism","held_out_test","a21e0f9ce35704f313b59a1d9ec02f53"
"MAG7-0241","MSFT","2023-03-02 01:59:00+00:00","Elliott nominates slate of directors to Salesforce board - source","Not Relevant","Reuters","https://www.reuters.com/business/elliott-nominates-slate-directors-salesforce-board-source-2023-03-01/","No direct company mechanism","held_out_test","95e8446f014508a665ed255a468c5bf8"
"MAG7-0280","MSFT","2023-09-06 14:45:20+00:00","Qualcomm launches Snapdragon digital chassis for ICE and electric two-wheelers","Not Relevant","Autocar Professional","https://www.autocarpro.in/news-international/qualcomm-launches-snapdragon-digital-chassis-for-ice-and-electric-two-wheelers-116645","No direct company mechanism","development","4c92f9a51d48f43ee96dc3ab931acd03"
"MAG7-0284","MSFT","2023-09-26 22:01:12+00:00","Capcom may start charging $70 for new games after all, president says prices are too low","Not Relevant","TweakTown","https://www.tweaktown.com/news/93464/capcom-may-start-charging-70-for-new-games-after-all-president-says-prices-are-too-low/index.html","No direct company mechanism","development","dc1d23201d42c9f2fddb7bcfb8afd950"
"MAG7-0277","MSFT","2023-09-28 07:13:00+00:00","Lumen CEO Kate Johnson on Seattle tech, AI, lessons from Microsoft, and ‘cloudifying’ telecom","Not Relevant","GeekWire","https://www.geekwire.com/2023/lumen-ceo-kate-johnson-on-seattle-tech-ai-lessons-from-microsoft-and-cloudifying-telecom/","No direct company mechanism","development","65f323da27f0a65df3f58bf09c9d9ba3"
"MAG7-0272","MSFT","2023-10-02 20:35:59+00:00","What’s Changed: 2023 Gartner Magic Quadrant for Sales Force Automation Platforms","Not Relevant","Solutions Review","https://solutionsreview.com/marketing-automation/whats-changed-2023-gartner-magic-quadrant-for-sales-force-automation-platforms/","No direct company mechanism","development","a2ca483a1e00641064918f47a3836601"
"MAG7-0291","MSFT","2023-11-15 19:34:59+00:00","Analog Devices India: Shaping Semiconductor Innovation for a Digital Future","Not Relevant","TimesTech","https://timestech.in/analog-devices-india-shaping-semiconductor-innovation-for-a-digital-future/","No direct company mechanism","development","82e9cd8bdbbb3e3c2fd7497f15ef54b3"
"MAG7-0296","MSFT","2023-11-23 14:30:00+00:00","Which Cloud Stocks are Benefitting from the AI Boom?","Not Relevant","CMC Markets","https://www.cmcmarkets.com/en-gb/opto/which-cloud-stocks-are-benefitting-from-the-ai-boom","No direct company mechanism","development","b2a9b74f67dee5065204251ccd1cd097"
"MAG7-0248","MSFT","2024-01-22 00:00:00+00:00","Higher S&P 500 Earnings Could Benefit This Active ETF","Not Relevant","ETF Trends","https://www.etftrends.com/monthly-income-channel/higher-sp-500-earnings-could-benefit-active-etf/","No direct company mechanism","held_out_test","39e0cb18e869bd51edf90a9bb0130d7c"
"MAG7-0289","MSFT","2024-02-16 05:20:00+00:00","Rackspace Technology Aims to Double Revenue in India with Growing AI Adoption","Not Relevant","Siliconindia","https://www.siliconindia.com/news/business/rackspace-technology-aims-to-double-revenue-in-india-with-growing-ai-adoption-nid-227917-cid-3.html","No direct company mechanism","development","92d2d6b4b6b464d11d392d1e8c402b31"
"MAG7-0276","MSFT","2024-07-11 00:00:00+00:00","NetApp Expands Intelligent Data Infrastructure Capabilities to Power Strategic Cloud Workloads","Not Relevant","Laotian Times","https://laotiantimes.com/2024/07/11/netapp-expands-intelligent-data-infrastructure-capabilities-to-power-strategic-cloud-workloads/","No direct company mechanism","development","701c2e314f713c931273db0e7f071948"
"MAG7-0266","MSFT","2024-09-10 00:00:00+00:00","Fujitsu Wins Microsoft Japan Partner of the Year 2024","Not Relevant","Fujitsu Global","https://www.fujitsu.com/global/services/hybrid-it-service/cloud/azure/news/20240910/","Direct commercial or supply link","development","551fcf3469adb33e7c4d459d743eca84"
"MAG7-0268","MSFT","2025-03-01 02:50:33+00:00","Nadella vs. Benioff: The real story behind AI’s agentic future","Not Relevant","SiliconANGLE","https://siliconangle.com/2025/03/01/nadella-vs-benioff-real-story-behind-ais-agentic-future/","No direct company mechanism","development","d81a23073d190a89220ae3deb9ba7260"
"MAG7-0243","MSFT","2025-04-06 21:52:03+00:00","Bitwise MSTR Option Income Strategy ETF ETF Price, Holdings, & News (NYSEARCA:IMST)","Not Relevant","MarketBeat","https://www.marketbeat.com/stocks/NYSEARCA/IMST/","No direct company mechanism","held_out_test","9f12aa57e5604c12ae4f361b38adccf2"
"MAG7-0264","MSFT","2025-04-09 01:55:23+00:00","Lumen Technologies, Google Cloud Partner To Connect And Power Enterprise Networks In The AI Era","Not Relevant","CRN","https://www.crn.com/news/networking/2025/lumen-technologies-google-cloud-partner-to-connect-and-power-enterprise-networks-in-the-ai-era","No direct company mechanism","development","e9d7489a715319a0137799ac6456ac3a"
"MAG7-0283","MSFT","2025-06-27 23:15:55+00:00","Securing the Future: Data Security in Hyperscale AI-Ready Data Centers","Not Relevant","Business Today","https://www.businesstoday.in/impact-feature/story/securing-the-future-data-security-in-hyperscale-ai-ready-data-centers-482153-2025-06-27","No direct company mechanism","development","752dbe37abb7d853d093ab3fb2bba573"
"MAG7-0260","MSFT","2025-09-09 17:34:32+00:00","JFrog unveils AppTrust to automate software supply chain compliance","Not Relevant","Investing.com","https://www.investing.com/news/company-news/jfrog-unveils-apptrust-to-automate-software-supply-chain-compliance-93CH-4231485","No direct company mechanism","development","8a084bc40ae639f8de02b12d6bf05eb9"
"MAG7-0250","MSFT","2025-10-12 16:38:20+00:00","Next-Gen Xbox Consoles Could be More Expensive Than PlayStation 6 - IGN India","Not Relevant","IGN India","https://in.ign.com/xbox/243869/news/next-gen-xbox-consoles-could-be-more-expensive-than-playstation-6","No direct company mechanism","held_out_test","e8da8274048c77361f5b7b033984a438"
"MAG7-0267","MSFT","2025-10-13 06:02:41+00:00","Data Center Physical Security Market Projected to Achieve USD - openPR.com","Not Relevant","openPR.com","https://www.openpr.com/news/4219759/data-center-physical-security-market-projected-to-achieve-usd","No direct company mechanism","development","bd900387966e9d447b806193c257eeb1"
"MAG7-0295","MSFT","2025-10-13 10:13:42+00:00","Vontobel Holding Ltd. Lowers Holdings in Old Dominion Freight Line, Inc. $ODFL","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-vontobel-holding-ltd-lowers-holdings-in-old-dominion-freight-line-inc-odfl-2025-10-13/","No direct company mechanism","development","23b7b3c2e268b0bb46358c05755b1e59"
"MAG7-0271","MSFT","2025-10-13 15:00:00+00:00","GetixHealth Named a Winner for the 2025 Webex Customer Awards - Morningstar","Not Relevant","Morningstar","https://www.morningstar.com/news/business-wire/20251013033297/getixhealth-named-a-winner-for-the-2025-webex-customer-awards","No direct company mechanism","development","df4b8536268648379c8b454dc41fc1d3"
"MAG7-0298","MSFT","2025-10-13 17:19:00+00:00","UK startup Wayve in talks with Microsoft and SoftBank - AzerNews","Not Relevant","AzerNews","https://www.azernews.az/region/248747.html","No direct company mechanism","development","edf820a60b999ea3fc4d26b84a14c4f4"
"MAG7-0261","MSFT","2025-10-13 18:32:21+00:00","Salesforce Makes Bold AI Play with Launch of Agentforce 360","Not Relevant","TechRepublic","https://www.techrepublic.com/article/news-salesforce-launches-agentforce-360/","No direct company mechanism","development","99d667b061a05de5b056c9bd9cabb611"
"MAG7-0247","MSFT","2025-10-13 21:28:05+00:00","BatchOutput for Microsoft PowerPoint Now Supports macOS Tahoe - openPR.com","Not Relevant","openPR.com","https://www.openpr.com/news/4221692/batchoutput-for-microsoft-powerpoint-now-supports-macos-tahoe","No direct company mechanism","held_out_test","ef432a32dcbc96d14c3232e70b765896"
"MAG7-0293","MSFT","2025-10-14 00:00:02+00:00","Microsoft breaks Media Creation Tool on the eve of Windows 10 end-of-life — company confirms Windows 11 upgrade tool 'might not work as expected', outlines alternatives - StartupNews.fyi","Not Relevant","StartupNews.fyi","https://startupnews.fyi/2025/10/14/microsoft-breaks-media-creation-tool-on-the-eve-of-windows-10-end-of-life-company-confirms-windows-11-upgrade-tool-might-not-work-as-expected-outlines-alternatives/","Product or operations","development","737dc9c27d18facd9e17660eac8c1c23"
"MAG7-0258","MSFT","2025-10-14 11:23:05+00:00","SAP S-4HANA Application Market Is Likely to Experience a Massive Growth in Near Future - openPR.com","Not Relevant","openPR.com","https://www.openpr.com/news/4223297/sap-s-4hana-application-market-is-likely-to-experience-a-massive","No direct company mechanism","held_out_test","7af70d665fccdca63e885837fa396dbb"
"MAG7-0299","MSFT","2025-10-14 12:14:18+00:00","Oracle Database@Azure Powers Cloud Migrations for Organizations Across the World - StreetInsider","Not Relevant","StreetInsider","https://www.streetinsider.com/PRNewswire/Oracle+Database%40Azure+Powers+Cloud+Migrations+for+Organizations+Across+the+World/25450889.html","Direct commercial or supply link","development","b6cedc48c17a09dd03ddf1d46574f8c7"
"MAG7-0286","MSFT","2025-10-14 13:54:58+00:00","As AI fears continue, executives say a human in the loop in not enough—workers need to prioritize one skill - Fortune","Not Relevant","Fortune","https://fortune.com/2025/10/14/artifical-intelligence-fears-human-in-the-loop-not-enough-need-proper-judgement-business-success-microsoft-workday-guild-executives/","No direct company mechanism","development","e37d15e64159ef45a8d60f7dcebc70a8"
"MAG7-0259","MSFT","2025-10-14 18:33:00+00:00","Wells Fargo Elevates Applied Materials (AMAT) Price Target to $250 Amidst AI Supercycle","Not Relevant","FinancialContent","https://markets.financialcontent.com/stocks/article/tokenring-2025-10-14-wells-fargo-elevates-applied-materials-amat-price-target-to-250-amidst-ai-supercycle","No direct company mechanism","development","1d4b5ba5ded324e0772a0a597bc58b5b"
"MAG7-0251","MSFT","2025-10-15 13:06:00+00:00","First-Ever Online Store: Candy Crush Launches Official Collection, Apparel & Limited Drops - Stock Titan","Not Relevant","Stock Titan","https://www.stocktitan.net/news/MSFT/celebrating-the-sweetest-fans-candy-crush-unveils-its-first-official-5b95d8mi59xi.html","No direct company mechanism","held_out_test","d225275d5358b9cb0c72a3cd53432f5b"
"MAG7-0257","MSFT","2025-10-15 15:33:42+00:00","S&P Global: US data centers to require 22% more grid-based power by end of 2025 - Data Center Dynamics","Not Relevant","Data Center Dynamics","https://www.datacenterdynamics.com/en/news/sp-global-us-data-centers-to-require-22-more-grid-based-power-by-end-of-2025/","No direct company mechanism","held_out_test","0ea189403f3d79f1f709f159799762e7"
"MAG7-0270","MSFT","2025-10-15 18:58:32+00:00","Italy Launches Investigation Into Philip Morris Over Smokeless Tobacco Marketing - PYMNTS.com","Not Relevant","PYMNTS.com","https://www.pymnts.com/cpi-posts/microsoft-poised-to-avoid-french-antitrust-probe-after-qwant-complaint-rejected/","No direct company mechanism","development","9aafe5d9529d61b2c34e0aa385bbe43e"
"MAG7-0255","MSFT","2025-10-16 09:55:06+00:00","Beware of Quantum Threats to Bitcoin, Charles Edward Says Quick Action Needed! - Pintu","Not Relevant","Pintu","https://pintu.co.id/en/news/217922-beware-of-quantum-threats-to-bitcoin-charles-edward-says-quick-action-needed","No direct company mechanism","held_out_test","c89ad9687ec9e8ee7158876370a3da36"
"MAG7-0246","MSFT","2025-10-16 17:09:56+00:00","ASML Q3 Earnings Beat On Strong EUV Demand, AI Boosts Growth - Benzinga","Not Relevant","Benzinga","https://www.benzinga.com/analyst-stock-ratings/reiteration/25/10/48258056/asml-q3-earnings-beat-on-strong-euv-demand-ai-boosts-growth","No direct company mechanism","held_out_test","f3ca80a794f9b1024b9e3cec7eaff314"
"MAG7-0256","MSFT","2025-10-16 18:00:08+00:00","Salesforce: $60 Billion Target Tests Investors' Memories (NYSE:CRM) - Seeking Alpha","Not Relevant","Seeking Alpha","https://seekingalpha.com/article/4830539-salesforce-60-billion-target-tests-investors-memories","No direct company mechanism","held_out_test","e918f72c8a58b8543273861efcbec763"
"MAG7-0244","MSFT","2025-10-17 01:44:18+00:00","Oracle expects cloud sales of $166 billion by 2030 as business expands - NewsX","Not Relevant","NewsX","https://www.newsx.com/tech-and-auto/oracle-expects-cloud-sales-of-166-billion-by-2030-as-business-expands-2-93563/","No direct company mechanism","held_out_test","4d941f6fd40cca147743482827dd7db3"
"MAG7-0269","MSFT","2025-10-17 10:32:41+00:00","Walmart & OpenAI: a look at the deal that could rewire retail’s entire operating system - The Drum","Not Relevant","The Drum","https://www.thedrum.com/news/2025/10/17/walmart-openai-look-the-deal-could-rewire-retail-s-entire-operating-system","No direct company mechanism","development","d8942a8dd2126c3822a7dd9f3acd82a1"
"MAG7-0288","MSFT","2025-10-19 13:45:00+00:00","Salesforce: The tech giant is betting big on AI. But will companies pay for it? - The Sydney Morning Herald","Not Relevant","The Sydney Morning Herald","https://www.smh.com.au/technology/this-tech-giant-is-betting-big-on-ai-but-will-companies-pay-for-it-20251017-p5n37l.html","No direct company mechanism","development","3bdf3cf0258757782534ed7528f266c9"
"MAG7-0294","MSFT","2025-10-31 08:30:00+00:00","Amazon (NASDAQ: AMZN) Stock Price Prediction in 2030: Bull, Bear, & Baseline Forecasts (Oct 31)","Not Relevant","24/7 Wall St.","https://247wallst.com/forecasts/2025/10/31/amazon-amzn-stock-price-prediction-in-2030-bull-base-bear-forecasts/","No direct company mechanism","development","eec836b14bb03467d86b19b3626fc29d"
"MAG7-0281","MSFT","2025-11-05 10:20:23+00:00","Huntington National Bank Has $12.65 Million Holdings in AT&T Inc. $T","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-huntington-national-bank-has-1265-million-holdings-in-att-inc-t-2025-11-05/","No direct company mechanism","development","f2fdae5cffdcba0528cd36cba96d39da"
"MAG7-0265","MSFT","2025-12-14 13:24:02+00:00","Provident Investment Management Inc. Buys 74,237 Shares of Fiserv, Inc. $FISV","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-provident-investment-management-inc-buys-74237-shares-of-fiserv-inc-fisv-2025-12-14/","No direct company mechanism","development","22511841dacc1286c55490d2f3b3485b"
"MAG7-0287","MSFT","2025-12-16 10:00:00+00:00","Rezolve Ai Shatters Year-End Expectations: December Revenue Expected to Exceed $17 Million, ARR Expected to Exceed $200 Million","Not Relevant","ADVFN","https://br.advfn.com/bolsa-de-valores/nasdaq/RZLV/share-news/97451194/rezolve-ai-shatters-year-end-expectations-december-revenue-expected-to-exceed","No direct company mechanism","development","212b12aadad72c56c0ab3993605d59bf"
"MAG7-0282","MSFT","2025-12-17 10:07:53+00:00","Cintas (CTAS) Q4 Earnings: What To Expect","Not Relevant","Finviz","https://finviz.com/news/255861/cintas-ctas-q4-earnings-what-to-expect","No direct company mechanism","development","72ab477a416f15a3798f7ebd2a4f7720"
"MAG7-0292","MSFT","2025-12-18 10:09:18+00:00","Arm Holdings Stock (NASDAQ: ARM) News Today: Goldman Downgrade, AI Momentum, and Fresh 2026 Forecasts (Dec. 18, 2025)","Not Relevant","ts2.tech","https://ts2.tech/en/arm-holdings-stock-nasdaq-arm-news-today-goldman-downgrade-ai-momentum-and-fresh-2026-forecasts-dec-18-2025/","No direct company mechanism","development","6070d657297f488865ee7b7aba6407dd"
"MAG7-0279","MSFT","2025-12-19 00:10:07+00:00","Marvell Technology (NASDAQ:MRVL) Stock Price Up 3.4% - Still a Buy?","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/marvell-technology-nasdaqmrvl-stock-price-up-34-still-a-buy-2025-12-18/","No direct company mechanism","development","d09865d804a1fdde50e360a40ccaa90e"
"MAG7-0290","MSFT","2025-12-28 18:08:34+00:00","Cwm LLC Has $17.55 Million Stake in ARM Holdings PLC Sponsored ADR $ARM","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-cwm-llc-has-1755-million-stake-in-arm-holdings-plc-sponsored-adr-arm-2025-12-28/","No direct company mechanism","development","4854b575588acd767776ebb31ccfe9a1"
"MAG7-0262","MSFT","2026-04-02 05:41:00+00:00","TNL Mediagene's AI Revenue Strategy Picks Up Momentum—Will TollBit Partnership Spark an EBITDA Recovery by 2026?","Not Relevant","Bitget","https://www.bitget.com/news/detail/12560605332400","No direct company mechanism","development","73f555fcce434482026d03f4520a197d"
"MAG7-0278","MSFT","2026-04-03 09:34:57+00:00","A Look At VeriSign (VRSN) Valuation As Analyst Optimism And Earnings Anticipation Lift Interest","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/software/nasdaq-vrsn/verisign/news/a-look-at-verisign-vrsn-valuation-as-analyst-optimism-and-ea","No direct company mechanism","development","85bc8b24a5f01c05fa82097c6657f9ea"
"MAG7-0273","MSFT","2026-04-05 08:38:08+00:00","KMG Fiduciary Partners LLC Sells 2,603 Shares of Microsoft Corporation $MSFT","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-kmg-fiduciary-partners-llc-sells-2603-shares-of-microsoft-corporation-msft-2026-04-05/","No direct company mechanism","development","253e8fc91f0f2db6bd939531e87ad159"
"MAG7-0285","MSFT","2026-04-14 07:59:31+00:00","SAP SE stock (DE0007164600): Is cloud momentum strong enough to drive U.S. investor upside?","Not Relevant","AD HOC NEWS","https://www.ad-hoc-news.de/boerse/news/ueberblick/sap-se-stock-de0007164600-is-cloud-momentum-strong-enough-to-drive-u-s/69143651","No direct company mechanism","development","bcd46f0353af16d1f1e0abb8179d72ee"
"MAG7-0274","MSFT","2026-04-16 04:09:14+00:00","Brinker International (NYSE:EAT) Price Target Lowered to $188.00 at TD Cowen","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/brinker-international-nyseeat-price-target-lowered-to-18800-at-td-cowen-2026-04-15/","No direct company mechanism","development","02262bd662ba3b6e30ae8783a8048ff7"
"MAG7-0249","MSFT","2026-04-20 19:10:07+00:00","Here's What Could Help Perdoceo Education (PRDO) Maintain Its Recent Price Strength","Not Relevant","qz.com","https://qz.com/here-s-what-could-help-perdoceo-education-prdo-maintain-its-recent-price-strength","No direct company mechanism","held_out_test","d9c2a29ece8d317acd6f6e7d1c16d5f6"
"MAG7-0254","MSFT","2026-04-21 04:09:23+00:00","iShares MSCI World ETF: A Fee Premium and a Forced Reshuffle","Not Relevant","AD HOC NEWS","https://www.ad-hoc-news.de/boerse/news/ueberblick/ishares-msci-world-etf-a-fee-premium-and-a-forced-reshuffle/69224718","No direct company mechanism","held_out_test","aba29718ac8a3850ce514d84e4af47c7"
"MAG7-0253","MSFT","2026-04-22 16:50:00+00:00","Is Microsoft Corporation (MSFT) a Top AI Play on Azure Growth and Memory Supply Deal","Not Relevant","Insider Monkey","https://www.insidermonkey.com/blog/is-microsoft-corporation-msft-a-top-ai-play-on-azure-growth-and-memory-supply-deal-1743979/","No direct company mechanism","held_out_test","074a8ebfde86036773c55f045dadbd86"
"MAG7-0275","MSFT","2026-04-22 19:38:05+00:00","How Emerson’s OPSWAT Cybersecurity Tie-Up Could Reframe Its Automation Story for EMR Investors","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/capital-goods/nyse-emr/emerson-electric/news/how-emersons-opswat-cybersecurity-tie-up-could-reframe-its-a/amp","No direct company mechanism","development","42b75520c9b6d5eec28085f18e58e4ea"
"MAG7-0297","MSFT","2026-04-23 13:07:06+00:00","Amazon.com (AMZN) is Strengthening Market Entrenchment Through Investment in Leo Satellite Service","Not Relevant","Insider Monkey","https://www.insidermonkey.com/blog/amazon-com-amzn-is-strengthening-market-entrenchment-through-investment-in-leo-satellite-service-1744588/","No direct company mechanism","development","9af694b00db08f85b5a343a5468eeb97"
"MAG7-0252","MSFT","2026-04-24 02:10:24+00:00","Rezolve AI (RZLV) Valuation Check After Microsoft Foundry Commerce AI Partnership","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/software/nasdaq-rzlv/rezolve-ai/news/rezolve-ai-rzlv-valuation-check-after-microsoft-foundry-comm","Direct commercial or supply link","held_out_test","06969a1f6ee796cff203bc5c5c86439b"
"MAG7-0242","MSFT","2026-04-25 23:20:34+00:00","A Look At Fidelity National Information Services (FIS) Valuation After A Year Of Weak Share Performance","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/diversified-financials/nyse-fis/fidelity-national-information-services/news/a-look-at-fidelity-national-information-services-fis-valuati-8","No direct company mechanism","held_out_test","c7bc12e405669e9a2dccb1f953a414c0"
"MAG7-0245","MSFT","2026-04-29 12:38:56+00:00","Customers Bank Announces Strategic Collaboration with OpenAI to Redefine the Commercial Banking Operating Model","Not Relevant","FF News | Fintech Finance","https://ffnews.com/newsarticle/customers-bank-announces-strategic-collaboration-with-openai-to-redefine-the-commercial-banking-operating-model/","No direct company mechanism","held_out_test","3e0c82c24d707f693ad01da670b2e790"
"MAG7-0300","MSFT","2026-04-29 19:00:00+00:00","Malvern’s Customers Bank CEO Raises Eyebrows With Use of AI Clone in Investor Meeting","Not Relevant","VISTA.Today","https://vista.today/2026/04/sam-sidhu-customers-bank-ai-clone/","No direct company mechanism","development","ba7a1f553f35d0e5fda1b869093095b6"
"MAG7-0263","MSFT","2026-04-30 16:10:13+00:00","Microsoft (NASDAQ:MSFT) Given New $550.00 Price Target at Deutsche Bank Aktiengesellschaft","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/microsoft-nasdaqmsft-given-new-55000-price-target-at-deutsche-bank-aktiengesellschaft-2026-04-30/","No direct company mechanism","development","8a8a832396df42bf10fd04441c8098aa"
"MAG7-0315","NVDA","2024-01-31 11:14:00+00:00","15 semiconductor companies that have followed Nvidia's lead in two key areas","Not Relevant","MarketWatch","https://www.marketwatch.com/story/15-semiconductor-companies-that-have-followed-nvidias-lead-by-showing-pricing-power-and-improved-efficiency-16df8e3f?gaa_at=eafs&gaa_n=AWEtsqeab9Gv4z-cdCYApggtRLefL7xX1W9FxmCCsDWfk01wiFbj9qxp32iG&gaa_ts=690764cc&gaa_sig=rmuVwdLqau6XUrvoXF72gMkp3nR6aCPScJgsJiygoQiIPXRyPGgUtAJNFdGRL2Q4QRA8oFFOVgTN3nUeMzJxYQ%3D%3D","No direct company mechanism","held_out_test","957ea9f8e212d28e2041a42741171a85"
"MAG7-0304","NVDA","2024-03-18 00:00:00+00:00","TSMC and Synopsys Bring Breakthrough NVIDIA Computational Lithography Platform to Production","Relevant","NVIDIA Newsroom","https://nvidianews.nvidia.com/news/tsmc-synopsys-nvidia-culitho","Direct commercial or supply link","held_out_test","760100bac198a04c08dc67a713670a3a"
"MAG7-0306","NVDA","2024-04-11 13:02:00+00:00","The Market Doesn't Like What It Sees From Peraso Inc.'s (NASDAQ:PRSO) Revenues Yet As Shares Tumble 31%","Not Relevant","Sahm","https://www.sahmcapital.com/news/content/the-market-doesnt-like-what-it-sees-from-peraso-incs-nasdaqprso-revenues-yet-as-shares-tumble-31-2024-04-11","No direct company mechanism","held_out_test","8c872479bcfbcf37d4b45d454e4aaed4"
"MAG7-0350","NVDA","2024-04-24 18:51:41+00:00","REX FANG & Innovation Equity Premium Income ETF Review and Aggregate Rating (FEPI)","Not Relevant","MarketBeat","https://www.marketbeat.com/stocks/NASDAQ/FEPI/ratings/","No direct company mechanism","development","8f6ae6a2059584c340d098e36e975a70"
"MAG7-0329","NVDA","2024-06-11 12:38:52+00:00","Apple execs explain why its AI is different from competitors","Not Relevant","CNBC","https://www.cnbc.com/2024/06/11/apple-intelligence-apple-execs-explain-why-its-ai-is-different.html","No direct company mechanism","development","41975b16135fe52023e9db2e7cab37bd"
"MAG7-0328","NVDA","2025-01-19 05:23:56+00:00","TSMC and Nvidia team up on silicon photonics, CEO Jensen Huang says","Relevant","Taipei Times","https://www.taipeitimes.com/News/front/archives/2025/01/19/2003830461","Direct commercial or supply link","development","f578e81630d9e777813f297ace8c63a7"
"MAG7-0309","NVDA","2025-03-12 08:08:00+00:00","Intel found someone brave enough to be its new CEO—but is Lip-Bu Tan a change maker or more of the same?","Not Relevant","Fortune","https://fortune.com/2025/03/12/intelnew-ceo-lip-bu-tan-cadence-change-agent-ai-breakup/","No direct company mechanism","held_out_test","fb407186c7948a87deb6f0bf04bb7f9a"
"MAG7-0325","NVDA","2025-04-25 14:58:00+00:00","The Magnificent Seven receives another ETF focused on covered calls","Not Relevant","Seeking Alpha","https://seekingalpha.com/news/4435859-the-magnificent-seven-receives-another-etf-focused-on-covered-calls","No direct company mechanism","development","07ee650e60251766b72c6803ac992c7b"
"MAG7-0343","NVDA","2025-06-11 06:49:00+00:00","Nvidia makes big play for Europe with infrastructure deals","Relevant","CNBC","https://www.cnbc.com/2025/06/11/nvidia-gtc-paris-2025-ai-giant-makes-big-play-for-europe.html","Direct commercial or supply link","development","150cb9b2fe2c2d6fc8655b890793b2b1"
"MAG7-0331","NVDA","2025-07-02 20:31:00+00:00","Nvidia Stock Dips As Monolithic Power Crashes On Concerns of Supplier Allocation For Blackwell AI Chips: Retail Focuses On Earnings","Relevant","Stocktwits","https://stocktwits.com/news-articles/markets/equity/nvidia-monolithic-power-infineon-renesas-on-blackwell-chip-supplier-concerns/cJ4gxWfROI","Direct commercial or supply link","development","3fc6173e81891303bc1e16ff72c7a000"
"MAG7-0302","NVDA","2025-08-13 04:51:33+00:00","NVIDIA Options Spot-On: On August 13th, 2.35 Million Contracts Were Traded, With 19.79 Million Open Interest","Not Relevant","富途牛牛","https://news.futunn.com/en/post/60566793/nvidia-options-spot-on-on-august-13th-2-35-million","No direct company mechanism","held_out_test","2380b81048feec95fd5e86e23e9e1e63"
"MAG7-0344","NVDA","2025-08-26 04:32:00+00:00","Planet Labs launches two AI-enabled satellites on SpaceX rocket","Not Relevant","Investing.com","https://www.investing.com/news/company-news/planet-labs-launches-two-aienabled-satellites-on-spacex-rocket-93CH-4211607","No direct company mechanism","development","8b84703286c42e0e4ae57190d442e9bc"
"MAG7-0314","NVDA","2025-08-29 04:52:38+00:00","This ETF Streamlines AI Investing","Not Relevant","ETF Trends","https://www.etftrends.com/etf-education-channel/etf-streamlines-ai-investing/","No direct company mechanism","held_out_test","d9c58a11e15aca22bb156bdf5e72a8f1"
"MAG7-0345","NVDA","2025-09-09 00:00:00+00:00","Oracle shocks investors with massive future revenue AI deals","Not Relevant","Austin American-Statesman","https://www.statesman.com/business/technology/article/oracle-misses-estimates-touts-30b-openai-cloud-21037474.php","No direct company mechanism","development","cb9da352c87018624879212b7934582b"
"MAG7-0357","NVDA","2025-10-11 18:45:36+00:00","This ETF Has Beaten Every Stock in the Magnificent Seven This Year. Is It Too Late to Buy? - AOL.com","Not Relevant","AOL.com","https://www.aol.com/finance/etf-beaten-every-stock-magnificent-093000031.html","No direct company mechanism","development","6191e2c73a4dc093cf580678289d973f"
"MAG7-0324","NVDA","2025-10-13 16:32:18+00:00","Broadcom (AVGO) Stock Soars: Here’s What Analysts See Ahead - TipRanks","Not Relevant","TipRanks","https://www.tipranks.com/news/broadcom-avgo-stock-soars-heres-what-analysts-see-ahead?utm_source=marketbeat.com&utm_medium=referral","No direct company mechanism","development","8cc8a26c943ae6d40f5f976fdf46e430"
